"App","Category","Rating","Reviews","Size","Installs","Type","Price","Content.Rating","Genres","Last.Updated","Current.Ver","Android.Ver","Last.Updated..Year.","Last.Updated..Year.Month.","Category..categorical.","Type..categorical.","Genres..categorical.","Current.Ver..categorical.","Android.Ver..categorical.","Last.Updated..Year.Month...categorical.","No_reviews_count","Reviews_present_count","Rating_Q","Installs_Q"
"Evolution: Battle for Utopia",11,4.2,246705,27,1e+06,0,0,1,103,"2018-05-04",1767,15,2018,84,"FAMILY","Free","Strategy","3.5.2","4.0.3 and up","2018-05",0,0,1,3
"Exam Result BD",11,5,2,2.6,500,0,0,0,38,"2017-07-22",113,12,2017,74,"FAMILY","Free","Education","1.0","3.2 and up","2017-07",0,0,3,0
"Exiled Kingdoms RPG",11,4.6,49210,99,1e+06,0,0,0.5,90,"2018-07-05",439,17,2018,86,"FAMILY","Free","Role Playing","1.2.1107","4.1 and up","2018-07",0,0,3,3
"EXO-L",11,4.6,67410,0.865,1e+06,0,0,0,51,"2017-11-02",234,7,2017,78,"FAMILY","Free","Entertainment","1.0.9","2.2 and up","2017-11",0,0,3,3
"Expert C Programming - Learn C Coding Easily",11,4.4,77,6.9,5000,0,0,0,38,"2018-01-05",334,25,2018,80,"FAMILY","Free","Education","1.1.9","5.0 and up","2018-01",0,0,2,1
"Extreme Racing 2 - Real driving RC cars game!",11,4.3,4207,93,5e+05,0,0,0,88,"2017-08-31",334,17,2017,75,"FAMILY","Free","Racing;Action & Adventure","1.1.9","4.1 and up","2017-08",4,36,2,3
"Ey Sey Storytime <U+179A><U+17BF><U+1784><U+1793><U+17B7><U+1791><U+17B6><U+1793><U+178F><U+17B6><U+17A5><U+179F><U+17B8>",11,4.7,1327,44,10000,0,0,0,42,"2017-05-18",446,15,2017,72,"FAMILY","Free","Education;Education","1.2.2","4.0.3 and up","2017-05",0,0,3,1
"Eye Transplant : ER Emergency Hospital",11,3.9,1938,62,1e+06,0,0,1,45,"2018-05-25",688,17,2018,84,"FAMILY","Free","Educational","1.6","4.1 and up","2018-05",0,0,1,3
"Eyewitness Travel Phrase Book",11,3.8,10,25,1000,0,0,0,38,"2017-07-28",113,17,2017,74,"FAMILY","Free","Education","1.0","4.1 and up","2017-07",0,0,0,0
"EZ-Builder Mobile",11,4.3,51,57,5000,0,0,0,38,"2018-04-02",1480,10,2018,83,"FAMILY","Free","Education","2018.04.02.00","3.0 and up","2018-04",0,0,2,1
"EZ PZ RPG",11,3.8,70903,47,1e+06,0,0,0.5,90,"2016-10-27",1176,8,2016,65,"FAMILY","Free","Role Playing","2.164.4","2.3 and up","2016-10",0,0,0,3
"Faceoff DP Battle App",11,4.8,38,6.7,1000,0,0,0,51,"2018-06-15",2218,20,2018,85,"FAMILY","Free","Entertainment","5.2","4.4 and up","2018-06",0,0,3,0
"Fairy Kingdom: World of Magic and Farming",11,4.4,129542,63,1e+06,0,0,0,105,"2018-07-23",1318,15,2018,86,"FAMILY","Free","Strategy;Creativity","2.4.9","4.0.3 and up","2018-07",0,0,2,3
"Fake Call From Wengie Prank",11,3.5,352,3.8,50000,0,0,0,51,"2017-07-23",113,10,2017,74,"FAMILY","Free","Entertainment","1.0","3.0 and up","2017-07",0,0,0,2
"Family Guy- Another Freakin' Mobile Game",11,4.5,221691,94,5e+06,0,0,1,82,"2018-08-06",480,15,2018,87,"FAMILY","Free","Puzzle","1.20.22","4.0.3 and up","2018-08",0,0,3,3
"FANDOM for: DC",11,4.4,6715,9.5,5e+05,0,0,1.5,51,"2018-07-20",1457,20,2018,86,"FAMILY","Free","Entertainment","2.9.8.1","4.4 and up","2018-07",0,0,2,3
"FANDOM for: GTA",11,3.9,39038,9.5,5e+06,0,0,1.5,51,"2018-06-06",1456,20,2018,85,"FAMILY","Free","Entertainment","2.9.8","4.4 and up","2018-06",0,0,1,3
"FANDOM: Arrow and The Flash",11,4.5,3935,9.5,1e+05,0,0,1.5,51,"2018-06-07",1456,20,2018,85,"FAMILY","Free","Entertainment","2.9.8","4.4 and up","2018-06",0,0,3,2
"Fandom: Five Nights at Freddys",11,4.4,17945,9.5,1e+06,0,0,1.5,51,"2018-06-06",1456,20,2018,85,"FAMILY","Free","Entertainment","2.9.8","4.4 and up","2018-06",0,0,2,3
"Fantastic Chefs: Match 'n Cook",11,4.7,8600,91,5e+05,0,0,0,82,"2018-07-27",225,15,2018,86,"FAMILY","Free","Puzzle","1.0.7","4.0.3 and up","2018-07",0,0,3,3
"Fantasy Squad W",11,4.3,2142,47,50000,0,0,0.5,90,"2018-04-16",666,17,2018,83,"FAMILY","Free","Role Playing","1.5.4","4.1 and up","2018-04",0,0,2,2
"Farming Simulator 16",11,4.2,32812,14,5e+05,1,2.99,0,98,"2018-04-10",289,15,2018,83,"FAMILY","Paid","Simulation;Education","1.1.1.6","4.0.3 and up","2018-04",0,0,1,3
"Fashion Girls Dress up Makeup",11,4.4,115,31,10000,0,0,0,96,"2018-07-13",113,13,2018,86,"FAMILY","Free","Simulation","1.0","4.0 and up","2018-07",0,0,2,1
"Fashion Pony Girls Dress Up Makeup Game",11,4.5,256,30,10000,0,0,0,96,"2018-07-13",718,13,2018,86,"FAMILY","Free","Simulation","1.7","4.0 and up","2018-07",0,0,3,1
"Fat No More - Be the Biggest Loser in the Gym!",11,3.8,48545,38,1e+06,0,0,0,26,"2018-08-03",443,17,2018,87,"FAMILY","Free","Casual","1.2.14","4.1 and up","2018-08",0,0,0,3
"FD Mobile",11,3.9,53,7.9,5000,0,0,0,51,"2017-09-20",1107,15,2017,76,"FAMILY","Free","Entertainment","2.1.2","4.0.3 and up","2017-09",0,0,1,1
"FD VR - Virtual 3D Web Browser",11,3.8,729,30,1e+05,0,0,0,51,"2018-03-09",2070,20,2018,82,"FAMILY","Free","Entertainment","4.6.12c","4.4 and up","2018-03",0,0,0,2
"FD VR - Virtual Photo Gallery",11,3.5,179,7.4,10000,0,0,0,51,"2016-11-30",1786,20,2016,66,"FAMILY","Free","Entertainment","3.6.1","4.4 and up","2016-11",0,0,0,1
"FD VR - Virtual Reality Camera",11,4,1007,7.4,1e+05,0,0,0,51,"2016-11-30",1786,20,2016,66,"FAMILY","Free","Entertainment","3.6.1","4.4 and up","2016-11",0,0,1,2
"FD VR Cardboard Featured 360 Videos",11,4.2,76,35,10000,0,0,0,51,"2017-12-19",2052,20,2017,79,"FAMILY","Free","Entertainment","4.5.1c","4.4 and up","2017-12",0,0,1,1
"FD VR Music Videos - MTV Pop and Rap in 360",11,4.9,15,26,1000,0,0,0,51,"2017-12-19",2058,20,2017,79,"FAMILY","Free","Entertainment","4.5.3c","4.4 and up","2017-12",0,0,3,0
"FD VR Player - for 360 Youtube",11,3.9,100,9.1,10000,0,0,0,51,"2016-11-30",1786,20,2016,66,"FAMILY","Free","Entertainment","3.6.1","4.4 and up","2016-11",0,0,1,1
"FD VR Player - for Youtube 3D",11,4,2378,9.1,5e+05,0,0,0,51,"2016-11-30",1786,20,2016,66,"FAMILY","Free","Entertainment","3.6.1","4.4 and up","2016-11",0,0,1,3
"FD VR Store -VR Games and Apps",11,4,105,7.5,10000,0,0,0,96,"2016-11-30",1786,20,2016,66,"FAMILY","Free","Simulation","3.6.1","4.4 and up","2016-11",0,0,1,1
"FD VR Theater - for Youtube VR",11,4.1,4585,9.1,1e+06,0,0,0,51,"2016-11-30",1786,20,2016,66,"FAMILY","Free","Entertainment","3.6.1","4.4 and up","2016-11",0,0,1,3
"FD VR Video Player - (Stored)",11,3.9,751,17,1e+05,0,0,0,51,"2016-11-30",1786,20,2016,66,"FAMILY","Free","Entertainment","3.6.1","4.4 and up","2016-11",0,0,1,2
"FE Civil Engineering Exam Prep",11,2.8,9,21,1000,0,0,0,38,"2018-07-27",2268,25,2018,86,"FAMILY","Free","Education","5.33.3669","5.0 and up","2018-07",0,0,0,0
"FE Mechanical Engineering Prep",11,1,2,21,1000,0,0,0,38,"2018-07-27",2268,25,2018,86,"FAMILY","Free","Education","5.33.3669","5.0 and up","2018-07",0,0,0,0
"FeaturePoints: Free Gift Cards",11,3.9,121321,46,5e+06,0,0,0,51,"2016-10-22",2631,15,2016,65,"FAMILY","Free","Entertainment","8.7","4.0.3 and up","2016-10",0,0,1,3
"FG Mobile",11,3.3,130,13,5000,0,0,0,38,"2017-12-21",1015,13,2017,79,"FAMILY","Free","Education","2.0.0","4.0 and up","2017-12",0,0,0,1
"FH School",11,5,4,5.8,100,0,0,0,38,"2018-04-11",139,15,2018,83,"FAMILY","Free","Education","1.0.1","4.0.3 and up","2018-04",0,0,3,0
"fi",11,2.9,691,5.8,1e+05,0,0,0,103,"2016-06-08",189,13,2016,61,"FAMILY","Free","Strategy","1.0.3","4.0 and up","2016-06",0,0,0,2
"Fifth Edition DM Tools",11,4.1,942,3,1e+05,0,0,0,90,"2017-01-19",387,10,2017,68,"FAMILY","Free","Role Playing","1.14b","3.0 and up","2017-01",0,0,1,2
"Figment AR",11,3.7,22,90,5000,0,0,0,51,"2018-07-10",113,29,2018,86,"FAMILY","Free","Entertainment","1.0","7.0 and up","2018-07",0,0,0,1
"FINAL FANTASY DIMENSIONS",11,4.3,8450,1.1,1e+05,1,13.99,0,90,"2017-03-15",306,9,2017,70,"FAMILY","Paid","Role Playing","1.1.3","2.3.3 and up","2017-03",0,0,2,2
"FINAL FANTASY V",11,4.5,15924,4.2,1e+05,1,7.99,1,90,"2017-03-15",431,13,2017,70,"FAMILY","Paid","Role Playing","1.2.1","4.0 and up","2017-03",0,0,3,2
"Find a Way: Addictive Puzzle",11,4.8,39480,14,5e+05,0,0,0,82,"2017-06-16",1928,17,2017,73,"FAMILY","Free","Puzzle","4.1.1","4.1 and up","2017-06",70,30,3,3
"Five Nights at Freddy's 2",11,4.6,73919,40,5e+05,1,2.99,1,103,"2014-11-15",268,8,2014,42,"FAMILY","Paid","Strategy","1.07","2.3 and up","2014-11",0,0,3,3
"Five nights at Minecraft",11,3.5,9335,12,1e+06,0,0,0,51,"2017-11-26",424,15,2017,78,"FAMILY","Free","Entertainment","1.2","4.0.3 and up","2017-11",0,0,0,3
"Five Tries At Love Dating Sim",11,4.2,37165,22,1e+06,0,0,1,96,"2018-02-14",2179,8,2018,81,"FAMILY","Free","Simulation","5.1.0","2.3 and up","2018-02",0,0,1,3
"FJ 4x4 Cruiser Offroad Driving",11,4.1,3543,49,5e+05,0,0,0,96,"2017-01-04",277,8,2017,68,"FAMILY","Free","Simulation","1.1","2.3 and up","2017-01",0,0,1,3
"FJ 4x4 Cruiser Snow Driving",11,4.2,1619,43,5e+05,0,0,0,96,"2018-06-04",532,13,2018,85,"FAMILY","Free","Simulation","1.3","4.0 and up","2018-06",0,0,1,3
"FK Željeznicar Izzy",11,4.9,119,17,1000,0,0,0,51,"2016-11-18",113,20,2016,66,"FAMILY","Free","Entertainment","1.0","4.4 and up","2016-11",0,0,3,0
"FL Lottery Results",11,4.6,1481,3.1,50000,0,0,1,51,"2018-03-31",1801,17,2018,82,"FAMILY","Free","Entertainment","3.7","4.1 and up","2018-03",0,0,3,2
"FlexBook",11,4.3,104,12,10000,0,0,0,42,"2018-05-21",213,17,2018,84,"FAMILY","Free","Education;Education","1.0.6","4.1 and up","2018-05",0,0,2,1
"Flim Af Somali Hindi Fanproj",11,3.9,12,3.5,1000,0,0,0,51,"2018-06-22",113,13,2018,85,"FAMILY","Free","Entertainment","1.0","4.0 and up","2018-06",0,0,1,0
"Flipped Out! - Powerpuff Girls",11,4.4,412,22,10000,1,2.99,0.5,1,"2016-06-30",173,13,2016,61,"FAMILY","Paid","Action;Action & Adventure","1.0.2","4.0 and up","2016-06",0,0,2,1
"Flo's CH Boss Timer",11,3.5,163,3.4,1000,0,0,0,90,"2017-03-27",424,15,2017,70,"FAMILY","Free","Role Playing","1.2","4.0.3 and up","2017-03",0,0,0,0
"Florida DMV Permit Test -Fl",11,4.3,87,30,10000,0,0,0,38,"2018-02-15",2359,20,2018,81,"FAMILY","Free","Education","6.0.3","4.4 and up","2018-02",0,0,2,1
"Florida Driver License Test",11,4.5,65,0.47,5000,0,0,0,38,"2016-01-30",1014,5,2016,56,"FAMILY","Free","Education","2.0","2.1 and up","2016-01",0,0,3,1
"Florida HSMV Driver License",11,3.9,14,11,1000,0,0,0,38,"2015-01-13",532,13,2015,44,"FAMILY","Free","Education","1.3","4.0 and up","2015-01",0,0,1,0
"Florida Tech Mobile",11,3.8,87,5.4,5000,0,0,0,38,"2016-09-13",2218,17,2016,64,"FAMILY","Free","Education","5.2","4.1 and up","2016-09",0,0,0,1
"Florida Wildflowers",11,5,5,69,1000,0,0,0,38,"2017-07-10",641,17,2017,74,"FAMILY","Free","Education","1.5","4.1 and up","2017-07",0,0,3,0
"FML F*ck my life + widget",11,4.2,1415,0.209,1e+05,0,0,0,51,"2010-05-21",1578,1,2010,0,"FAMILY","Free","Entertainment","3.1","1.5 and up","2010-05",0,0,1,2
"Foot Surgery Hospital Simulator: ER Doctor Games",11,3.9,314,28,1e+05,0,0,0,26,"2018-01-15",277,26,2018,80,"FAMILY","Free","Casual","1.1","5.1 and up","2018-01",0,0,1,2
"Foothills CP",11,5,4,7.8,100,0,0,1,38,"2018-06-25",1814,17,2018,85,"FAMILY","Free","Education","3.8.0","4.1 and up","2018-06",0,0,3,0
"Formula Cartoon All Stars",11,3.9,1213,18,10000,1,2.99,0,88,"2015-06-25",1933,9,2015,49,"FAMILY","Paid","Racing;Action & Adventure","4.1.2","2.3.3 and up","2015-06",0,0,1,1
"Fortune Quest: Savior",11,3.6,135,75,10000,0,0,0.5,90,"2018-06-01",258,20,2018,85,"FAMILY","Free","Role Playing","1.022","4.4 and up","2018-06",0,0,0,1
"FP <U+0420><U+0430><U+0437><U+0431><U+0438><U+0442><U+044B><U+0439> <U+0434><U+0438><U+0441><U+043F><U+043B><U+0435><U+0439>",11,4.5,922,0.552,50000,0,0,0,51,"2014-09-20",277,2,2014,40,"FAMILY","Free","Entertainment","1.1","1.6 and up","2014-09",0,0,3,2
"FP BW LCD View",11,3.4,16,1.2,500,0,0,0,51,"2016-03-31",113,15,2016,58,"FAMILY","Free","Entertainment","1.0","4.0.3 and up","2016-03",0,0,0,0
"Fr Agnel Ambarnath",11,4.2,117,13,5000,0,0,0,38,"2018-06-13",1045,15,2018,85,"FAMILY","Free","Education","2.0.20","4.0.3 and up","2018-06",0,0,1,1
"Fr Agnel Pune",11,4.1,80,13,1000,0,0,0,38,"2018-06-13",1045,15,2018,85,"FAMILY","Free","Education","2.0.20","4.0.3 and up","2018-06",0,0,1,0
"FR Calculator",11,4,7,2.6,500,0,0,0,38,"2017-06-18",118,17,2017,73,"FAMILY","Free","Education","1.0.0","4.1 and up","2017-06",0,0,1,0
"Fr Ignacio Outreach",11,4.9,52,19,1000,0,0,0,38,"2018-01-19",113,20,2018,80,"FAMILY","Free","Education","1.0","4.4 and up","2018-01",0,0,3,0
"Fr. Daoud Lamei",11,5,22,8.6,1000,0,0,1,38,"2018-06-27",1814,17,2018,85,"FAMILY","Free","Education","3.8.0","4.1 and up","2018-06",0,0,3,0
"Fr. Mike Schmitz Audio Teachings",11,5,4,3.6,100,0,0,0,38,"2018-07-06",113,17,2018,86,"FAMILY","Free","Education","1.0","4.1 and up","2018-07",0,0,3,0
"FR: My Famous Lover",11,4,185,28,10000,0,0,1,51,"2015-08-06",534,10,2015,51,"FAMILY","Free","Entertainment","1.3.0","3.0 and up","2015-08",0,0,1,1
"FR: My Secret Pets! ",11,4,785,31,50000,0,0,1,51,"2015-06-03",536,10,2015,49,"FAMILY","Free","Entertainment","1.3.1","3.0 and up","2015-06",0,0,1,2
"Free Florida DMV Test 2018",11,4.1,665,5.3,50000,0,0,0,38,"2018-05-24",2591,15,2018,84,"FAMILY","Free","Education","8.1","4.0.3 and up","2018-05",0,0,1,2
"Free games: Masha and the Bear",11,4.3,34514,60,5e+06,0,0,0,84,"2018-07-20",472,17,2018,86,"FAMILY","Free","Puzzle;Brain Games","1.2.8","4.1 and up","2018-07",0,0,2,3
"French to English Speaking - Apprendre l' Anglais",11,4.5,4251,13,1e+06,0,0,0,38,"2018-04-27",1499,15,2018,83,"FAMILY","Free","Education","23.0","4.0.3 and up","2018-04",0,0,3,3
"Fruit Boom",11,4.4,17753,16,1e+06,0,0,0,28,"2018-05-25",1219,15,2018,84,"FAMILY","Free","Casual;Brain Games","2.2.3172","4.0.3 and up","2018-05",40,0,2,3
"Fruit Cube Blast",11,4.6,9199,80,5e+05,0,0,0,84,"2018-08-03",471,17,2018,87,"FAMILY","Free","Puzzle;Brain Games","1.2.7","4.1 and up","2018-08",40,0,3,3
"Funny Jokes",11,3.9,2505,2.9,1e+05,0,0,1.5,51,"2018-06-18",424,17,2018,85,"FAMILY","Free","Entertainment","1.2","4.1 and up","2018-06",0,0,1,2
"FunnyPixels - Color by number Sandbox",11,4.6,1977,3.8,1e+05,0,0,0,51,"2018-02-21",201,15,2018,81,"FAMILY","Free","Entertainment","1.0.4","4.0.3 and up","2018-02",0,0,3,2
"Fuzzy Seasons: Animal Forest",11,4.8,12137,63,1e+05,0,0,0.5,99,"2018-08-06",947,17,2018,87,"FAMILY","Free","Simulation;Pretend Play","149","4.1 and up","2018-08",26,14,3,2
"Galaxy at War Online",11,3.9,65119,46,1e+06,0,0,0.5,103,"2018-05-22",1089,10,2018,84,"FAMILY","Free","Strategy","2.1.0","3.0 and up","2018-05",0,0,1,3
"Galaxy Defense",11,4.1,78142,17,5e+06,0,0,0,103,"2015-08-22",455,10,2015,51,"FAMILY","Free","Strategy","1.2.3","3.0 and up","2015-08",0,0,1,3
"Garden Fever - Free!",11,3.9,13253,12,1e+06,0,0,0,82,"2016-08-09",1098,8,2016,63,"FAMILY","Free","Puzzle","2.1.080","2.3 and up","2016-08",0,0,1,3
"Garden Fruit Legend",11,4.6,4289,33,5e+05,0,0,0,28,"2018-07-31",1770,15,2018,86,"FAMILY","Free","Casual;Brain Games","3.5.3183","4.0.3 and up","2018-07",1,39,3,3
"GATE CS Engineering 2019 Exam Prep App",11,4.2,162,6.2,10000,0,0,0,38,"2018-02-15",2755,17,2018,81,"FAMILY","Free","Education","Y4W-GATE_CS-5.0.0","4.1 and up","2018-02",0,0,1,1
"GATE Syllabus for EC 2018 & Notifications",11,4.7,23,4.3,1000,0,0,0,38,"2017-08-28",532,20,2017,75,"FAMILY","Free","Education","1.3","4.4 and up","2017-08",0,0,3,0
"Gaydorado",11,3.9,8419,47,1e+05,0,0,1,90,"2018-08-01",6,15,2018,87,"FAMILY","Free","Role Playing","0.0.42","4.0.3 and up","2018-08",0,0,1,2
"German Listening",11,4.8,18298,8,5e+05,0,0,0,38,"2018-07-23",1461,9,2018,86,"FAMILY","Free","Education","2.94","2.3.3 and up","2018-07",0,0,3,3
"German Vocabulary Trainer",11,3.3,1218,1,1e+05,0,0,0,38,"2012-08-24",113,5,2012,15,"FAMILY","Free","Education","1.0","2.1 and up","2012-08",0,0,0,2
"Get Free V-bucks_fortnite Hints",11,4.7,1997,1.8,5000,0,0,0,51,"2018-07-21",113,20,2018,86,"FAMILY","Free","Entertainment","1.0","4.4 and up","2018-07",0,0,3,1
"GF - BF Chat Stories - Hindi English Convesation",11,4.1,32,4.1,10000,0,0,0,38,"2018-06-18",641,17,2018,85,"FAMILY","Free","Education","1.5","4.1 and up","2018-06",0,0,1,1
"Ghost Detector",11,3.5,35337,7.4,5e+06,0,0,1,51,"2018-05-25",734,13,2018,84,"FAMILY","Free","Entertainment","1.7.28","4.0 and up","2018-05",0,0,0,3
"Girls Craft: Exploration",11,3.8,130689,57,5e+06,0,0,0.5,96,"2018-08-03",574,18,2018,87,"FAMILY","Free","Simulation","1.32","4.2 and up","2018-08",0,0,0,3
"Glitter Color By Number - Glitter Number Coloring",11,3.5,1380,6.9,5e+05,0,0,0,51,"2018-07-18",688,13,2018,86,"FAMILY","Free","Entertainment","1.6","4.0 and up","2018-07",0,0,0,3
"Go-Go-Goat! Free Game",11,4.5,66740,23,1e+06,0,0,0,7,"2016-07-08",1312,8,2016,62,"FAMILY","Free","Arcade;Action & Adventure","2.4.4","2.3 and up","2016-07",0,0,3,3
"go41cx",11,4.8,171,1,1000,1,10,0,38,"2016-10-18",719,7,2016,65,"FAMILY","Paid","Education","1.7.0","2.2 and up","2016-10",0,0,3,0
"Gods Wars Ex : Vampire",11,3.9,1550,21,1e+05,0,0,1,90,"2017-10-28",213,10,2017,77,"FAMILY","Free","Role Playing","1.0.6","3.0 and up","2017-10",0,0,1,2
"Gogo Vision (Biz Av)",11,3.3,11,7.3,1000,0,0,1,51,"2017-08-23",1726,17,2017,75,"FAMILY","Free","Entertainment","3.4.0","4.1 and up","2017-08",0,0,0,0
"Going Abroad",11,3,606,42,50000,0,0,0.5,45,"2016-08-16",424,13,2016,63,"FAMILY","Free","Educational","1.2","4.0 and up","2016-08",0,0,0,2
"Goody.ba",11,4.7,303,42,10000,0,0,0,51,"2018-07-22",1056,17,2018,86,"FAMILY","Free","Entertainment","2.0.5","4.1 and up","2018-07",0,0,3,1
"Grand Theft Auto V: The Manual",11,4.1,182103,6.9,5e+06,0,0,1,51,"2018-07-31",2162,10,2018,86,"FAMILY","Free","Entertainment","5.0.12","3.0 and up","2018-07",0,0,1,3
"Grenade Practice for CS:GO",11,4.4,431,17,10000,0,0,0,51,"2016-06-13",287,13,2016,61,"FAMILY","Free","Entertainment","1.1.1","4.0 and up","2016-06",0,0,2,1
"Grow Stone Online : 2d pixel RPG, MMORPG game",11,4.7,84389,48,1e+06,0,0,0,90,"2018-08-05",586,15,2018,87,"FAMILY","Free","Role Playing","1.375","4.0.3 and up","2018-08",0,0,3,3
"GT-R R35 Drift Simulator",11,4.4,1852,62,1e+05,0,0,0,96,"2017-10-31",113,8,2017,77,"FAMILY","Free","Simulation","1.0","2.3 and up","2017-10",0,0,2,2
"Guardian Hunter: SuperBrawlRPG",11,4.5,364013,27,1e+06,0,0,0.5,90,"2018-08-06",945,17,2018,87,"FAMILY","Free","Role Playing","14.4.4.00","4.1 and up","2018-08",0,0,3,3
"Guardians of Ancora",11,4.4,969,26,50000,0,0,0,46,"2018-07-20",1444,9,2018,86,"FAMILY","Free","Educational;Action & Adventure","2.9.1","2.3.3 and up","2018-07",0,0,2,2
"Guide for CS:GO",11,4.4,16459,88,5e+05,0,0,0,51,"2017-07-15",1650,8,2017,74,"FAMILY","Free","Entertainment","3.2.0","2.3 and up","2017-07",0,0,2,3
"Gun Disassembly 2",11,4.1,26347,48,1e+06,0,0,0.5,51,"2017-09-15",940,7,2017,76,"FAMILY","Free","Entertainment","14.0.1","2.2 and up","2017-09",0,0,1,3
"Gun Mod: Guns in Minecraft PE",11,3.6,33812,12,5e+06,0,0,1,51,"2018-07-30",1335,17,2018,86,"FAMILY","Free","Entertainment","2.5","4.1 and up","2018-07",0,0,0,3
"Guns'n'Glory",11,4.4,89947,22,5e+06,0,0,0.5,103,"2018-02-09",772,13,2018,81,"FAMILY","Free","Strategy","1.8.2","4.0 and up","2018-02",0,0,2,3
"Guns'n'Glory Premium",11,4.4,3570,21,1e+05,1,2.99,0.5,103,"2017-09-22",766,9,2017,76,"FAMILY","Paid","Strategy","1.8.1","2.3.3 and up","2017-09",0,0,2,2
"Guns'n'Glory WW2 Premium",11,4.5,4656,20,1e+05,1,2.99,0.5,103,"2017-12-08",604,13,2017,79,"FAMILY","Paid","Strategy","1.4.11","4.0 and up","2017-12",0,0,3,2
"Guns'n'Glory Zombies Premium",11,4.1,313,34,5000,1,2.99,0.5,103,"2016-07-15",317,9,2016,62,"FAMILY","Paid","Strategy","1.1.5","2.3.3 and up","2016-07",0,0,1,1
"Gunship III Vietnam People AF",11,4.3,726,19,5000,1,4.99,0,96,"2016-12-09",1822,9,2016,67,"FAMILY","Paid","Simulation","3.8.4","2.3.3 and up","2016-12",0,0,2,1
"Habbo - Virtual World",11,3.8,159398,28,5e+06,0,0,1,90,"2018-05-30",1239,18,2018,84,"FAMILY","Free","Role Playing","2.22.0","4.2 and up","2018-05",0,0,0,3
"Hactar Go",11,4.8,97,3.5,1000,1,2.99,0,17,"2018-03-30",1307,13,2018,82,"FAMILY","Paid","Board;Brain Games","2.4.15","4.0 and up","2018-03",0,0,3,0
"Hallmark Channel Everywhere",11,4.2,6784,13,5e+05,0,0,0,51,"2017-08-30",1261,20,2017,75,"FAMILY","Free","Entertainment","2.3.0","4.4 and up","2017-08",0,0,1,3
"Halloween Sandbox Number Coloring- Color By Number",11,4.4,289,19,1e+05,0,0,0,51,"2018-02-17",424,17,2018,81,"FAMILY","Free","Entertainment","1.2","4.1 and up","2018-02",0,0,2,2
"Hand Doctor Games ER Surgery Simulator",11,4.1,120,32,10000,0,0,0,26,"2018-03-13",1014,17,2018,82,"FAMILY","Free","Casual","2.0","4.1 and up","2018-03",0,0,1,1
"Hands 'n Guns Simulator",11,3.9,19727,76,1e+06,0,0,1,96,"2018-07-03",1872,17,2018,86,"FAMILY","Free","Simulation","32","4.1 and up","2018-07",0,0,1,3
"Hangman",11,4.4,23302,12,5e+06,0,0,0,82,"2018-03-24",213,13,2018,82,"FAMILY","Free","Puzzle","1.0.6","4.0 and up","2018-03",0,0,2,3
"Happy Fruits Bomb - Cube Blast",11,4.5,2150,20,5e+05,0,0,0,28,"2018-02-01",193,15,2018,81,"FAMILY","Free","Casual;Brain Games","1.0.3122","4.0.3 and up","2018-02",15,25,3,3
"Harris J Lyrics",11,4.7,36,7.1,1000,0,0,0,51,"2018-03-12",532,15,2018,82,"FAMILY","Free","Entertainment","1.3","4.0.3 and up","2018-03",0,0,3,0
"Heart Surgery Doctor - ER Emergency Game",11,3.9,2510,48,5e+05,0,0,0.5,45,"2018-07-19",1088,17,2018,86,"FAMILY","Free","Educational","2.1","4.1 and up","2018-07",0,0,1,3
"Heart Surgery Emergency Doctor",11,4.1,2248,29,1e+05,0,0,1,45,"2017-04-28",532,13,2017,71,"FAMILY","Free","Educational","1.3","4.0 and up","2017-04",0,0,1,2
"Heavy Bus Simulator",11,4.4,252006,26,5e+06,0,0,0,96,"2018-03-15",272,8,2018,82,"FAMILY","Free","Simulation","1.084","2.3 and up","2018-03",0,0,2,3
"Hello Kitty Lunchbox",11,4.2,51838,15,5e+06,0,0,0,29,"2017-11-21",688,17,2017,78,"FAMILY","Free","Casual;Creativity","1.6","4.1 and up","2017-11",6,34,1,3
"Helper for Clash Royale (All-in-1)",11,4.3,6078,37,5e+05,0,0,0,51,"2017-11-10",1015,17,2017,78,"FAMILY","Free","Entertainment","2.0.0","4.1 and up","2017-11",0,0,2,3
"Henry Danger Crime Warp",11,4.6,9626,28,1e+06,0,0,0,1,"2018-02-07",277,20,2018,81,"FAMILY","Free","Action;Action & Adventure","1.1","4.4 and up","2018-02",40,0,3,3
"Hey AJ! It's Bedtime!",11,5,1,63,10,1,4.99,0,38,"2018-04-04",212,8,2018,83,"FAMILY","Paid","Education","1.0.59","2.3 and up","2018-04",0,0,3,0
"Hidden Object Florida Vacation Adventure Fun Game",11,3.7,126,45,10000,0,0,0,26,"2018-06-18",592,15,2018,85,"FAMILY","Free","Casual","1.4","4.0.3 and up","2018-06",0,0,0,1
"Hidden Objects Treasure Hunt Adventure Games",11,4.3,275,29,10000,0,0,0,82,"2018-07-09",139,20,2018,86,"FAMILY","Free","Puzzle","1.0.1","4.4 and up","2018-07",0,0,2,1
"High School Simulator 2017",11,4.2,123136,80,5e+06,0,0,1.5,96,"2018-06-25",113,13,2018,85,"FAMILY","Free","Simulation","1.0","4.0 and up","2018-06",0,0,1,3
"Hitman GO",11,4.6,84114,23,5e+05,1,0.99,0.5,82,"2018-07-05",375,9,2018,86,"FAMILY","Paid","Puzzle","1.13.108869","2.3.3 and up","2018-07",0,0,3,3
